1.5602448083018048E-5,0.0,1.5630861573089908E-5
4.0433397530029005,0.19798893113287383,2.964906138697696
3.7687940249005143,0.1983656537385046,1.1221598377233164
3.967341115508238,0.19805138128986888,2.5978229557312575
3.765059083625214,0.1977379182946358,1.0449088453018083
1.5647206242732312E-5,0.0,1.5630861573089908E-5
1.5656891652076735E-5,0.0,1.5630861573089908E-5
1.5603325700698948E-5,0.0,1.5630861573089908E-5
1.5644010158402204E-5,0.0,1.5630861573089908E-5
1.5644512873882416E-5,0.0,1.5630861573089908E-5
3.845074388208912,0.19764096626861827,1.6335952401051288
1.5678371101500998E-5,0.0,1.5630861573089908E-5
3.913248053210767,0.1991691184006279,1.9572599820755368
3.673888711411816,0.19823692536617993,0.5622311116316524
0.0,0.0,0.0
1.560267933337216E-5,0.0,1.5630861573089908E-5
4.964645141630006,0.19828343835898202,9.085214691566703
4.394361826182227,0.19811779825442477,5.542382681462043
4.541577267636812,0.19879897875740493,6.2827516818229245
4.4773555293559175,0.19758024197580243,5.4527264201845265
